,feature,label
1479,"[0.36858591376316346, 0.9283926620429781, 0.5385201153165853, 2.518795828533808, -2.147585428298503]",[0]
1480,"[0.28410478411056733, 0.9170277534444844, 0.4535616829626079, 3.227780047123731, -3.1150647599054926]",[1]
1481,"[0.3489944885308521, 0.9104214355823431, 0.5350444073954396, 2.6086986055708423, -1.3558599761066599]",[0]
1482,"[0.2013540117168479, 0.9367290700579434, 0.3979216777562819, 4.652150022097445, -3.6214847041173397]",[1]
1483,"[0.362298908003161, 0.9405700454881025, 0.5227720299042681, 2.596116148050593, -1.1088121277599294]",[0]
1484,"[0.3762329283713622, 0.9302988665209359, 0.5424632433766751, 2.4726673195459403, -3.199539709562572]",[0]
1485,"[0.35051546391752575, 0.9821695193076218, 0.4953996253799352, 2.8020718639070386, -1.0877638403840888]",[0]
1486,"[0.3403790899062198, 0.921343744991668, 0.5077140518651013, 2.7068165240277064, -5.3321588816595575]",[0]
1487,"[0.3591555996319818, 0.9223372290252542, 0.5170662757197881, 2.568071415203748, -2.1210963966614536]",[0]
1488,"[0.3299053176593666, 0.8700861402988386, 0.5045997973213423, 2.6373813749714055, -3.503531644784458]",[0]
1489,"[0.34816056742098556, 0.91995834111324, 0.522305589488501, 2.6423392744556664, -2.89857679928171]",[0]
1490,"[0.2729375483130299, 1.1778051546231745, 0.3979089846037898, 4.315291765105031, -3.2939649878451065]",[0]
1491,"[0.2682889009893354, 1.11542101372302, 0.40276591539730555, 4.157536929816409, -2.3859440303888126]",[0]
1492,"[0.33059845534187776, 1.053773812070282, 0.49220686209933134, 3.1874734894951513, -1.558684206210823]",[0]
1493,"[0.3484508954417233, 1.0403298624078767, 0.4921314133558288, 2.9855852747603766, -1.5481576989779677]",[0]
1494,"[0.3594553199066846, 1.1089923564265851, 0.5208561840913963, 3.085202235188735, 0.3769404795971332]",[0]
1495,"[0.294558847145578, 1.1014767281218647, 0.4303228099979309, 3.7394114581711704, -0.3769404795971332]",[0]
1496,"[0.3642847708106909, 1.0573712513430213, 0.5285175074945221, 2.9025952663074928, -1.1852608186223967]",[0]
1497,"[0.3262954977613591, 1.0945403882198839, 0.47984886210338856, 3.3544452673398264, 0.0]",[0]
1498,"[0.29931328712324484, 1.2046748911545258, 0.4532473274305637, 4.024795901087045, -3.891676294080756]",[0]
1499,"[0.21850274030935574, 1.1285223291812059, 0.35983757679137834, 5.1647971443444884, -1.9749340108819766]",[1]
1500,"[0.2667786602955377, 0.9863967283144638, 0.4095020877426378, 3.6974348968606874, 1.6683374482933075]",[0]
1501,"[0.2629189451725378, 1.0689166060919262, 0.4156656760224414, 4.065574678882349, -1.1123996162977923]",[0]
1502,"[0.26638080275710807, 1.0103250747936314, 0.40897522445656614, 3.7927848566282316, 0.561705332566547]",[0]
1503,"[0.2263966509619449, 1.0559795209828857, 0.3930432927094771, 4.66428949587415, -3.3018656744350032]",[0]
1504,"[0.28329398967788666, 0.9445987954202167, 0.4302865017683413, 3.334341107957329, -1.6846843178962914]",[0]
1505,"[0.2640729317335199, 1.0162801397211103, 0.41711930605249786, 3.8484828151438646, 3.077455399424377]",[0]
1506,"[0.23856409245245275, 0.9439569093506098, 0.4143239458803335, 3.956827281283943, -2.7791668640720806]",[0]
1507,"[0.2677695046382489, 0.9781018189927015, 0.4281849555074591, 3.6527752490489798, 0.6227556872063182]",[0]
1508,"[0.19198149033910009, 1.0038948540802373, 0.38326512120288064, 5.229123142585471, 1.7357045889283889]",[1]
1509,"[0.2452527492704426, 1.003973664091563, 0.3969226088305362, 4.0936285814454685, 2.8341110163065135]",[1]
1510,"[0.3053674908490211, 0.9232549685840428, 0.4892490952914059, 3.0234225850862293, 0.5208563745019587]",[0]
1511,"[0.19081748803727022, 0.9381347938334277, 0.3694784057003276, 4.916398405004642, 5.4118691523170295]",[1]
1512,"[0.2708186408802705, 1.06618729080697, 0.4242230024330095, 3.93690510867874, 0.5456575934157205]",[1]
1513,"[0.25059452781026814, 0.9424597144142653, 0.36762461683950626, 3.760895030907566, 8.13010235415598]",[1]
1514,"[0.3725936704210204, 0.9668634354052984, 0.5379549596952496, 2.5949539999237503, 1.6846843178962914]",[0]
1515,"[0.259029720558153, 1.0018273638708342, 0.40049682987787444, 3.8676155064836304, 1.1457628381751033]",[1]
